min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.08885034469831565,0.0,40.0,5.0,5.0,40.0
0.0830787281852481,0.0,50.0,5.0,5.0,40.0
0.08521819348100514,0.0,60.0,5.0,5.0,40.0
0.1093565231712436,0.0,40.0,5.0,5.0,40.0
0.10621175847607653,0.0,50.0,5.0,5.0,40.0
0.10594775037714112,0.0,60.0,5.0,5.0,40.0
0.11369065198588116,0.0,40.0,5.0,5.0,40.0
0.10820247118397656,0.0,50.0,5.0,5.0,40.0
0.10731213755004851,0.0,60.0,5.0,5.0,40.0
0.08885034469831565,10.0,40.0,5.0,5.0,40.0
0.0830787281852481,10.0,50.0,5.0,5.0,40.0
0.08521819348100514,10.0,60.0,5.0,5.0,40.0
0.1093565231712436,10.0,40.0,5.0,5.0,40.0
0.10621175847607653,10.0,50.0,5.0,5.0,40.0
0.10594775037714112,10.0,60.0,5.0,5.0,40.0
0.11369065198588116,10.0,40.0,5.0,5.0,40.0
0.10820247118397656,10.0,50.0,5.0,5.0,40.0
0.10731213755004851,10.0,60.0,5.0,5.0,40.0
0.08885034469831565,20.0,40.0,5.0,5.0,40.0
0.0830787281852481,20.0,50.0,5.0,5.0,40.0
0.08521819348100514,20.0,60.0,5.0,5.0,40.0
0.1093565231712436,20.0,40.0,5.0,5.0,40.0
0.10621175847607653,20.0,50.0,5.0,5.0,40.0
0.10594775037714112,20.0,60.0,5.0,5.0,40.0
0.11369065198588116,20.0,40.0,5.0,5.0,40.0
0.10820247118397656,20.0,50.0,5.0,5.0,40.0
0.10731213755004851,20.0,60.0,5.0,5.0,40.0
