min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.8174471580320288,0.0,40.0,5.0,5.0,40.0
1.897378646780893,0.0,50.0,5.0,5.0,40.0
1.9630911059108294,0.0,60.0,5.0,5.0,40.0
2.094538072012851,0.0,40.0,5.0,5.0,40.0
2.146551485900542,0.0,50.0,5.0,5.0,40.0
2.194167412731729,0.0,60.0,5.0,5.0,40.0
2.3839280876165123,0.0,40.0,5.0,5.0,40.0
2.416716378865797,0.0,50.0,5.0,5.0,40.0
2.446455847680899,0.0,60.0,5.0,5.0,40.0
1.8174471580320288,10.0,40.0,5.0,5.0,40.0
1.897378646780893,10.0,50.0,5.0,5.0,40.0
1.9630911059108294,10.0,60.0,5.0,5.0,40.0
1.966564246196843,10.0,40.0,5.0,5.0,40.0
1.966564246196843,10.0,50.0,5.0,5.0,40.0
1.966564246196843,10.0,60.0,5.0,5.0,40.0
1.966564246196843,10.0,40.0,5.0,5.0,40.0
1.966564246196843,10.0,50.0,5.0,5.0,40.0
1.966564246196843,10.0,60.0,5.0,5.0,40.0
1.081623522571907,20.0,40.0,5.0,5.0,40.0
1.081623522571907,20.0,50.0,5.0,5.0,40.0
1.081623522571907,20.0,60.0,5.0,5.0,40.0
1.081623522571907,20.0,40.0,5.0,5.0,40.0
1.081623522571907,20.0,50.0,5.0,5.0,40.0
1.081623522571907,20.0,60.0,5.0,5.0,40.0
1.081623522571907,20.0,40.0,5.0,5.0,40.0
1.081623522571907,20.0,50.0,5.0,5.0,40.0
1.081623522571907,20.0,60.0,5.0,5.0,40.0
