min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.3614585945311342,0.0,40.0,5.0,5.0,40.0
1.4547517890199773,0.0,50.0,5.0,5.0,40.0
1.5375510770222804,0.0,60.0,5.0,5.0,40.0
1.7772078398470366,0.0,40.0,5.0,5.0,40.0
1.832286009597021,0.0,50.0,5.0,5.0,40.0
1.8856226371049252,0.0,60.0,5.0,5.0,40.0
2.1223301571676565,0.0,40.0,5.0,5.0,40.0
2.1594196660169986,0.0,50.0,5.0,5.0,40.0
2.1945542329314236,0.0,60.0,5.0,5.0,40.0
1.3614585945311342,10.0,40.0,5.0,5.0,40.0
1.4547517890199773,10.0,50.0,5.0,5.0,40.0
1.5375510770222804,10.0,60.0,5.0,5.0,40.0
1.7772078398470366,10.0,40.0,5.0,5.0,40.0
1.832286009597021,10.0,50.0,5.0,5.0,40.0
1.8856226371049252,10.0,60.0,5.0,5.0,40.0
1.9904082340987606,10.0,40.0,5.0,5.0,40.0
1.9904082340987606,10.0,50.0,5.0,5.0,40.0
1.9904082340987606,10.0,60.0,5.0,5.0,40.0
1.1219688336721407,20.0,40.0,5.0,5.0,40.0
1.1219688336721407,20.0,50.0,5.0,5.0,40.0
1.1219688336721407,20.0,60.0,5.0,5.0,40.0
1.1219688336721407,20.0,40.0,5.0,5.0,40.0
1.1219688336721407,20.0,50.0,5.0,5.0,40.0
1.1219688336721407,20.0,60.0,5.0,5.0,40.0
1.1219688336721407,20.0,40.0,5.0,5.0,40.0
1.1219688336721407,20.0,50.0,5.0,5.0,40.0
1.1219688336721407,20.0,60.0,5.0,5.0,40.0
