min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
2.6819343829806317,0.0,10.0,5.0,3.0,40.0
2.736586381364516,0.0,10.0,5.0,5.0,40.0
2.729494134914023,0.0,20.0,5.0,3.0,40.0
2.897246029828525,0.0,20.0,5.0,5.0,40.0
1.2622657896516198,0.0,10.0,5.0,3.0,40.0
2.520313152020822,0.0,10.0,5.0,5.0,40.0
2.897246029828525,0.0,20.0,5.0,3.0,40.0
2.897246029828525,0.0,20.0,5.0,5.0,40.0
2.0882095519952655,0.0,10.0,5.0,3.0,40.0
2.897246029828525,0.0,10.0,5.0,5.0,40.0
2.897246029828525,0.0,20.0,5.0,3.0,40.0
2.897246029828525,0.0,20.0,5.0,5.0,40.0
0.12453676273965904,10.0,10.0,5.0,3.0,40.0
0.11956197575773633,10.0,10.0,5.0,5.0,40.0
0.12276780132882197,10.0,20.0,5.0,3.0,40.0
0.11490901209689833,10.0,20.0,5.0,5.0,40.0
0.1459107608106889,10.0,10.0,5.0,3.0,40.0
0.1353944966950261,10.0,10.0,5.0,5.0,40.0
0.13519291842246356,10.0,20.0,5.0,3.0,40.0
0.1315828226773224,10.0,20.0,5.0,5.0,40.0
0.15317666125380489,10.0,10.0,5.0,3.0,40.0
0.14076638486860155,10.0,10.0,5.0,5.0,40.0
0.1453403620617144,10.0,20.0,5.0,3.0,40.0
0.13683669319782954,10.0,20.0,5.0,5.0,40.0
0.22593762822763797,20.0,10.0,5.0,3.0,40.0
0.6238817931505226,20.0,10.0,5.0,5.0,40.0
0.5497026079406376,20.0,20.0,5.0,3.0,40.0
2.593994635390212e-05,20.0,20.0,5.0,5.0,40.0
0.7364507817774814,20.0,10.0,5.0,3.0,40.0
0.011499765386703035,20.0,10.0,5.0,5.0,40.0
0.009392367325498564,20.0,20.0,5.0,3.0,40.0
1.176015805673388,20.0,20.0,5.0,5.0,40.0
0.12525121579152623,20.0,10.0,5.0,3.0,40.0
0.11445839854771864,20.0,10.0,5.0,5.0,40.0
0.1211976310029825,20.0,20.0,5.0,3.0,40.0
0.11112055433383322,20.0,20.0,5.0,5.0,40.0
