min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.024856480925816885,0.0,0.0,5.0,2.0,40.0
0.024963241608007503,0.0,0.0,5.0,4.0,40.0
1.8625158370358283,0.0,0.0,5.0,2.0,40.0
0.5435455174185251,0.0,0.0,5.0,4.0,40.0
0.012606845981289683,0.0,0.0,5.0,2.0,40.0
1.3125972373280494,0.0,0.0,5.0,4.0,40.0
0.02496895221105136,10.0,0.0,5.0,2.0,40.0
0.025014243247276635,10.0,0.0,5.0,4.0,40.0
0.006117631767746261,10.0,0.0,5.0,2.0,40.0
0.006449969215750772,10.0,0.0,5.0,4.0,40.0
0.012674361081638592,10.0,0.0,5.0,2.0,40.0
0.41224417671690533,10.0,0.0,5.0,4.0,40.0
0.02500004001005449,20.0,0.0,5.0,2.0,40.0
0.023664782288527475,20.0,0.0,5.0,4.0,40.0
0.006199108439269527,20.0,0.0,5.0,2.0,40.0
0.011492649566327331,20.0,0.0,5.0,4.0,40.0
0.012633069346408957,20.0,0.0,5.0,2.0,40.0
0.012235737040602882,20.0,0.0,5.0,4.0,40.0
