min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.4846424728759861,0.0,10.0,5.0,3.0,40.0
0.5817968559576743,0.0,10.0,5.0,5.0,40.0
0.5614162031411896,0.0,20.0,5.0,3.0,40.0
0.6563869522092931,0.0,20.0,5.0,5.0,40.0
0.24762804858468762,0.0,10.0,5.0,3.0,40.0
0.773521510694489,0.0,10.0,5.0,5.0,40.0
0.5743581414708308,0.0,20.0,5.0,3.0,40.0
0.9427667617228821,0.0,20.0,5.0,5.0,40.0
0.8379198839726175,0.0,10.0,5.0,3.0,40.0
1.3120122963987726,0.0,10.0,5.0,5.0,40.0
1.1033890173712717,0.0,20.0,5.0,3.0,40.0
1.4168739365599328,0.0,20.0,5.0,5.0,40.0
0.4846424728759861,10.0,10.0,5.0,3.0,40.0
0.5817968559576743,10.0,10.0,5.0,5.0,40.0
0.5614162031411896,10.0,20.0,5.0,3.0,40.0
0.6563869522092931,10.0,20.0,5.0,5.0,40.0
0.24762804858468762,10.0,10.0,5.0,3.0,40.0
0.773521510694489,10.0,10.0,5.0,5.0,40.0
0.5743581414708308,10.0,20.0,5.0,3.0,40.0
0.9427667617228821,10.0,20.0,5.0,5.0,40.0
0.8379198839726175,10.0,10.0,5.0,3.0,40.0
1.3120122963987726,10.0,10.0,5.0,5.0,40.0
1.1033890173712717,10.0,20.0,5.0,3.0,40.0
1.4168739365599328,10.0,20.0,5.0,5.0,40.0
0.4846424728759861,20.0,10.0,5.0,3.0,40.0
0.5817968559576743,20.0,10.0,5.0,5.0,40.0
0.5614162031411896,20.0,20.0,5.0,3.0,40.0
0.6563869522092931,20.0,20.0,5.0,5.0,40.0
0.24762804858468762,20.0,10.0,5.0,3.0,40.0
0.773521510694489,20.0,10.0,5.0,5.0,40.0
0.5743581414708308,20.0,20.0,5.0,3.0,40.0
0.9427667617228821,20.0,20.0,5.0,5.0,40.0
0.8379198839726175,20.0,10.0,5.0,3.0,40.0
1.0586089883233618,20.0,10.0,5.0,5.0,40.0
1.0586089883233618,20.0,20.0,5.0,3.0,40.0
1.0586089883233618,20.0,20.0,5.0,5.0,40.0
