min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.6345359079897025,0.0,10.0,5.0,3.0,40.0
0.8710853588889627,0.0,10.0,5.0,5.0,40.0
0.8134922576739397,0.0,20.0,5.0,3.0,40.0
1.1669683955423775,0.0,20.0,5.0,5.0,40.0
0.6405755344530634,0.0,10.0,5.0,3.0,40.0
1.3438100571367828,0.0,10.0,5.0,5.0,40.0
1.0401063891681532,0.0,20.0,5.0,3.0,40.0
1.5729567978729269,0.0,20.0,5.0,5.0,40.0
1.1643756280318565,0.0,10.0,5.0,3.0,40.0
1.7378372218523437,0.0,10.0,5.0,5.0,40.0
1.5086887160045628,0.0,20.0,5.0,3.0,40.0
1.8349852663368496,0.0,20.0,5.0,5.0,40.0
0.6345359079897025,10.0,10.0,5.0,3.0,40.0
0.8710853588889627,10.0,10.0,5.0,5.0,40.0
0.8134922576739397,10.0,20.0,5.0,3.0,40.0
1.1669683955423775,10.0,20.0,5.0,5.0,40.0
0.6405755344530634,10.0,10.0,5.0,3.0,40.0
1.3438100571367828,10.0,10.0,5.0,5.0,40.0
1.0401063891681532,10.0,20.0,5.0,3.0,40.0
1.5729567978729269,10.0,20.0,5.0,5.0,40.0
1.1643756280318565,10.0,10.0,5.0,3.0,40.0
1.7378372218523437,10.0,10.0,5.0,5.0,40.0
1.5086887160045628,10.0,20.0,5.0,3.0,40.0
1.8349852663368496,10.0,20.0,5.0,5.0,40.0
0.6345359079897025,20.0,10.0,5.0,3.0,40.0
0.8710853588889627,20.0,10.0,5.0,5.0,40.0
0.8134922576739397,20.0,20.0,5.0,3.0,40.0
1.0587018780307103,20.0,20.0,5.0,5.0,40.0
0.6405755344530634,20.0,10.0,5.0,3.0,40.0
1.0587018780307103,20.0,10.0,5.0,5.0,40.0
1.0401063891681532,20.0,20.0,5.0,3.0,40.0
1.0587018780307103,20.0,20.0,5.0,5.0,40.0
1.0587018780307103,20.0,10.0,5.0,3.0,40.0
1.0587018780307103,20.0,10.0,5.0,5.0,40.0
1.0587018780307103,20.0,20.0,5.0,3.0,40.0
1.0587018780307103,20.0,20.0,5.0,5.0,40.0
